date,price
2023-04-11,0.007219417383012483
2023-04-12,0.007203579151199055
2023-04-13,0.00712647538380165
2023-04-14,0.007218012755150976
2023-04-15,0.0071035630604107634
2023-04-16,0.007178325830376491
2023-04-17,0.007295980869720481
2023-04-18,0.007120908442151577
2023-04-19,0.007211703410207572
2023-04-20,0.006868318455980623
2023-04-21,0.006752071800789988
2023-04-22,0.006935084348248408
2023-04-23,0.007087943057156422
2023-04-24,0.007111847991333098
2023-04-25,0.007191013595110947
2023-04-26,0.007033316944006035
2023-04-27,0.005946804535417002
2023-04-28,0.005698209067544256
2023-04-29,0.00525923826820725
2023-04-30,0.0052484776236281045
2023-05-01,0.005537217301804642
2023-05-02,0.004949662309149796
2023-05-03,0.004720139684567642
2023-05-04,0.00446540092367659
2023-05-05,0.00396284107474446
2023-05-06,0.003918576359085989
2023-05-07,0.0036985257439770386
2023-05-08,0.00382920628530744
2023-05-09,0.0034955944191176528
2023-05-10,0.0033031903909656528
2023-05-11,0.003247982835292103
2023-05-12,0.0031491295367300685
2023-05-13,0.003129591521444996
2023-05-14,0.003173757881603194
2023-05-15,0.0031755822990247535
2023-05-16,0.003194871387743427
2023-05-17,0.002692934195500185
2023-05-18,0.002641468153987748
2023-05-19,0.0025418602631488564
2023-05-20,0.002549227923431494
2023-05-21,0.002561281214922326
2023-05-22,0.002566900062802255
2023-05-23,0.0025603464116941417
2023-05-24,0.002609634343358968
2023-05-25,0.00255662205820665
2023-05-26,0.002546273197514198
2023-05-27,0.0025263376286807308
2023-05-28,0.0025232088350549678
2023-05-29,0.00257077702442212
2023-05-30,0.0025477242585285
2023-05-31,0.002532312631185986
2023-06-01,0.002520509895757563
2023-06-02,0.0024927966305149656
2023-06-03,0.0024985045489318318
2023-06-04,0.002476644750162469
2023-06-05,0.0024774379312820127
2023-06-06,0.0022596384148125294
2023-06-07,0.0022910619295913874
2023-06-08,0.0020725972555837645
2023-06-09,0.002133849488119092
2023-06-10,0.002113397530268716
2023-06-11,0.001939071475789209
2023-06-12,0.0018965145141632317
2023-06-13,0.0017928585193663308
2023-06-14,0.0018541099154960128
2023-06-15,0.0018322655156898513
2023-06-16,0.0018255599794248937
2023-06-17,0.0018350627690527207
2023-06-18,0.0018775972146501758
2023-06-19,0.0018591257208763047
2023-06-20,0.0018411182222484693
2023-06-21,0.0018528608521897682
2023-06-22,0.0018998922926131616
2023-06-23,0.0018371484352800967
2023-06-24,0.0018377650844174295
2023-06-25,0.0017702255989884715
2023-06-26,0.0017902412626085835
2023-06-27,0.001795855366242041
2023-06-28,0.0018194194097329321
2023-06-29,0.0017747897987266347
2023-06-30,0.001799773209638079
2023-07-01,0.0018293927210437232
2023-07-02,0.0019092852592068545
2023-07-03,0.0018772103806333114
2023-07-04,0.0018578349860269587
2023-07-05,0.0018360355130041185
2023-07-06,0.0018102393464218796
2023-07-07,0.0017697353045465628
2023-07-08,0.0017818314681844502
2023-07-09,0.0017866314193543482
2023-07-10,0.0017755881841228546
2023-07-11,0.001821118373204863
2023-07-12,0.0018362640064151275
2023-07-13,0.0017894149778086084
2023-07-14,0.0018337660977460059
2023-07-15,0.001769278544619471
2023-07-16,0.0017861140243569994
2023-07-17,0.0017194189842534193
2023-07-18,0.0017187047728769275
2023-07-19,0.0016954603150237254
2023-07-20,0.00170244620210504
2023-07-21,0.0017122711027195588
2023-07-22,0.0017260905457890457
2023-07-23,0.0017083380825852236
2023-07-24,0.001721299837452375
2023-07-25,0.0017038239880969577
2023-07-26,0.0016968389382586231
2023-07-27,0.0016740270032665294
2023-07-28,0.0016814646865709936
2023-07-29,0.001690227480838212
2023-07-30,0.0016408622870622525
2023-07-31,0.0016056283057032245
2023-08-01,0.0015936514288634152
2023-08-02,0.0015580552841084406
2023-08-03,0.0014741808897039187
2023-08-04,0.0014796784649264028
2023-08-05,0.0014793095959132667
2023-08-06,0.0014848607391715304
2023-08-07,0.0014785748690381807
2023-08-08,0.0014773687672084098
2023-08-09,0.0014997623748461589
2023-08-10,0.0014849233355904473
2023-08-11,0.0014776933863959217
2023-08-12,0.0014523001265890287
